pplid	pplxid
1106308	1106268
1040652	1106269
1040652	1106270
1040652	1106271
1040102	1106272
1040652	1106273
1040102	1106274
1040102	1106275
1040102	1106277
1040102	1106278
1040102	1106279
1040102	1106280
1040102	1106281
1040102	1106282
1040652	1106283
1040652	1106284
1040102	1106285
1040102	1106286
1040102	1106287
1040102	1106288
1040102	1106289
1089913	1106290
1089913	1106291
1089913	1106292
1089913	1106293
1089913	1106294
1089913	1106295
1089914	1106296
1106366	1106297
1106366	1106298
1106366	1106299
1106366	1106300
1106366	1106301
1106308	1106302
1106366	1106303
1106308	1106304
1106308	1106305
1041660	1106347
3352136	3371345
3352844	3352352
3352844	3352765
3358815	3353624
3352844	3355477
3352844	3355944
3352136	3356103
3371350	3356218
3371336	3356294
3371336	3357622
3352136	3371344
3352136	3371346
3371350	3371347
3358815	3371351
3352136	3371352
3355986	3371354
2095801	2113877
2095801	2085135
2095801	2093527
2099069	2084122
2095798	2085737
2088122	2087481
2095801	2089680
2088122	2090227
2088122	2091179
2088122	2093401
2088122	2093530
2088122	2093700
2088122	2093996
2088608	2093999
2088122	2094426
2095801	2094703
2095801	2095118
2095801	2096101
2095801	2096350
2087178	2096756
2088122	2097290
2088122	2099101
2095801	2099805
2088122	2100148
2095801	2113876
935616	935737
935616	935576
935650	935651
935221	936056
202061	201890
442727	442719
2102985	2101986
2105788	2101609
2102985	2102112
2102925	2102690
-1	2103835
2105788	2104949
2102925	2105033
2102925	2105040
2107337	2105734
2106063	2105941
2102985	2106234
2102985	2106239
2108502	2106841
2102985	2106878
2108502	2107201
2108502	2107429
2107337	2108410
2106063	2108859
2106063	2108860
1943314	1943292
1944965	1937114
1944964	1937115
1635826	1939878
1648802	1942388
1942384	1942397
1942384	1942398
1942384	1942400
1942386	1942401
1942384	1942402
1942384	1942403
1942384	1942405
1942384	1942406
1942384	1942407
1942386	1942408
1942386	1942409
1942386	1942410
1942386	1942411
1942386	1942412
1942386	1942413
1942386	1942414
1942386	1942415
1942386	1942416
1942386	1942417
1645457	1942418
1645457	1942419
1645457	1942420
1645457	1942421
1645457	1942422
1645457	1942423
1942386	1942424
1942386	1942425
1942386	1942426
1645457	1942427
1645457	1942428
1645457	1942429
1942386	1942430
1645457	1942431
1645457	1942432
1645457	1942433
1645457	1942434
1645457	1942435
1645457	1942436
1645457	1942437
1942386	1942438
1645457	1942439
1942585	1942440
1942584	1942441
1942445	1942442
1942446	1942443
1942446	1942447
1942558	1942448
1645457	1942456
1645457	1942458
1942446	1942466
1648802	1942468
1648802	1942469
1648802	1942470
1942446	1942471
1942446	1942472
1942446	1942473
1645457	1942474
1942446	1942475
1645457	1942476
1942446	1942477
1942387	1942478
1645457	1942479
1942387	1942480
1942387	1942481
1942387	1942506
1942389	1942507
1942445	1942510
1943314	1943295
1943314	1943296
1943303	1943302
1636526	1943313
1943477	1943481
1943537	1943494
1938730	1944127
1938730	1944128
1938730	1944129
1938730	1944130
1938730	1944131
1944139	1944140
1945186	1945185
1643152	1945259
1945266	1945265
1945266	1945267
1945443	1945441
155503	155321
152220	151722
152879	149543
152362	149150
148730	149734
160263	150173
149606	150584
160263	150852
148730	151729
152754	154030
152754	156381
160263	157254
152754	158088
160263	158089
152220	158442
152754	159240
159840	160342
152754	160597
149606	161087
921925	1090240
921925	1090242
1090266	1090267
1090266	1090268
921900	1090282
1090377	1090378
1090376	1090379
1090383	1090382
909137	916105
916182	896083
910111	899678
916182	899683
910111	899890
917164	899968
920106	900604
920106	904895
909137	907335
910111	910352
910111	910596
916182	910631
920106	916513
920106	916976
920106	916978
910111	917331
909137	917363
916182	919568
1085483	880633
1085471	881240
886587	886590
890299	892782
894701	885720
1085516	1106399
1085465	888242
1085511	890259
890299	878901
888184	878983
1085478	879007
1085516	879214
1085468	879233
1085477	879506
888184	879574
1106001	879708
1105919	879713
1085468	879786
894701	880263
1085488	880272
890299	880768
1106015	881609
1085491	882229
1085476	882350
1085476	882477
890299	882482
1085478	882504
1085465	882733
1106001	882741
1085509	882742
1085511	882779
1085477	882846
878996	882910
1085516	883013
1085509	883014
1106001	883131
1085481	884143
888184	884148
1106001	884152
1106001	884426
890299	884428
1085484	885786
1085466	885792
890299	885933
890299	886101
1085516	886120
1085468	886178
1085471	887002
1085491	887049
1085488	887451
1085516	887528
1085509	888109
1085471	888144
1085491	888403
1106001	888409
1085488	888527
1106015	888769
1085502	890047
878996	890113
1085478	890152
1085478	890176
1085502	890189
1085465	890223
884798	890321
1085468	890370
890299	890619
1085502	890717
1085465	890722
1085478	890748
1085471	890751
890299	890783
1085465	891038
888184	891041
1085499	891044
1085502	891062
1085465	891071
1085483	891775
890299	891888
890299	891889
1085488	892207
1085478	892814
1085476	892889
1085476	892893
1085488	893339
1085509	894431
890299	894823
878996	894872
1085476	894873
1085471	894962
1085509	895126
890299	895230
890299	895231
894701	895235
1105919	895244
890299	895258
1085471	895536
1085483	895538
890299	895540
1085478	895577
1085516	895626
890299	895633
890299	895634
890299	895635
1085478	895694
890299	895758
1085471	895798
1085458	1085459
1085469	1085467
1085483	1085472
890299	1085473
1085471	1085474
1085471	1085475
1085478	1085479
1085478	1085480
1085483	1085485
1085483	1085487
1085478	1085489
1085488	1085490
1085493	1085492
1085491	1085494
1085491	1085495
1085491	1085503
1085516	1085504
890299	1085505
890299	1085506
1085511	1085507
1085509	1085508
1085516	1085512
1085511	1085520
888184	1105951
1106001	1105956
1106001	1105957
1106001	1105958
1106015	1106017
1106015	1106023
1106015	1106024
886587	1106028
886587	1106029
886587	1106030
886587	1106031
886587	1106032
886587	1106037
886587	1106038
894701	1106040
894701	1106043
1106001	1106046
1106001	1106047
1106001	1106048
1106001	1106049
1106015	1106050
1106015	1106051
894701	1106056
894701	1106057
1106015	1106058
1106015	1106059
894701	1106060
894701	1106061
894701	1106062
894701	1106063
894701	1106064
894701	1106065
894701	1106070
1105904	1106073
888184	1106076
1105907	1106078
1105908	1106080
1105908	1106081
1105912	1106083
1105912	1106084
1105908	1106085
1105912	1106086
1105912	1106087
1105919	1106088
894701	1106089
1105912	1106090
894701	1106093
1105908	1106094
894701	1106095
894701	1106096
894701	1106097
894701	1106098
894701	1106099
894701	1106100
894701	1106101
894701	1106102
894701	1106105
894701	1106106
894701	1106107
894701	1106108
1105919	1106109
894701	1106110
894701	1106111
1105919	1106112
1105919	1106113
894701	1106117
894701	1106118
894701	1106119
1105919	1106125
886587	1106126
886587	1106127
886587	1106128
886587	1106129
886587	1106130
886587	1106131
894701	1106132
894701	1106133
894701	1106134
886587	1106135
886587	1106137
886587	1106138
886587	1106140
886587	1106142
886587	1106143
886587	1106144
886587	1106146
886587	1106147
886587	1106148
886587	1106149
886587	1106150
886587	1106153
886587	1106169
886587	1106170
886587	1106171
1085499	1106396
1085491	1106397
890299	1106398
1085470	1106400
1085470	1106401
1085468	1106402
1085468	1106403
1085468	1106404
1085469	1106405
1085468	1106406
890299	1106407
890299	1106408
1085468	1106409
1085468	1106410
1085468	1106411
1085471	1106412
1085457	1106413
1085471	1106414
1085471	1106415
890506	1106416
890506	1106417
878996	1106418
1085465	1106419
1085465	1106420
1085463	1106422
1085465	1106423
1085476	1106424
1085465	1106425
1085488	1106426
1085488	1106427
1106541	1106428
1085509	1106429
1106541	1106430
1085509	1106431
1085478	1106432
1085509	1106433
1085509	1106435
1085511	1106436
890299	1106438
890299	1106439
1085468	1106441
890709	1106442
1085477	1106443
1085469	1106444
1085469	1106445
1085468	1106446
1085468	1106447
1085470	1106448
1085478	1106449
1085478	1106450
1085493	1106451
1085516	1106452
1085499	1106453
1085493	1106454
1085516	1106455
1085516	1106456
1085511	1106457
1085478	1106459
1085511	1085510
3923768	3904458
3911307	3905595
3910230	3907020
3909428	3914078
3911925	3920874
6254884	3922569
3909428	3922666
3914759	3922760
4035601	4036477
4035601	4036478
4035601	4036479
3436941	3439372
3443628	3439593
3443533	3441011
3443533	3442926
3443533	3439594
3443533	3439596
3441797	3439708
3443628	3440844
3443533	3440942
3443632	3441122
3441475	3441262
3440102	3442137
3442248	3442598
3441575	3443207
3473789	3443220
3439608	3443376
3441475	3443622
3443628	3443763
3443628	3443936
3441292	3480823
3536729	3542433
3315295	2966685
3721048	3730130
3728871	3729685
3725919	3728422
3725919	3727830
3720928	3727796
3724916	3727135
3513856	3740326
3513608	3513082
3513466	3513128
3513405	3513132
3784858	3513140
3513426	3513142
3513405	3513257
3513636	3513301
3513405	3513353
3513426	3513355
3513405	3513388
3513190	3513422
3513190	3513456
3784858	3513493
3513426	3513520
3513405	3513743
3513636	3513769
3513426	3513833
3513856	3740327
3513856	3740328
3513781	3740329
3784858	3740331
3784858	3740332
3513405	3740333
3513405	3740334
3513405	3740335
3513405	3740336
3513405	3740337
3513405	3740338
3513405	3740339
3513405	3740340
3513636	3740341
3784858	3748110
3577154	3577223
3577154	3577228
3373805	3373422
3373626	3373499
3374036	3373657
3373805	3373800
3373597	3373896
3374036	3373932
3374036	3373994
3374036	3374032
3373805	3374068
3373805	3374076
3373626	3374087
2358850	2570275
2570278	2570277
3572349	3572425
3571520	3572432
3571179	3572779
3582719	3581782
3582719	3581783
3582677	3582094
2279714	2279712
2279714	2279713
2293538	2279890
2280610	2280608
2280610	2280609
2293519	2282436
2285092	2285090
2285092	2285091
2287884	2287879
2287884	2287881
2281767	2288851
2288853	2288852
2292941	2292939
2292941	2292940
2288118	2293323
2288118	2293324
3689147	3671274
3811814	3685258
3732307	3732310
3811816	3678522
6252007	3665985
3690512	3666094
3688689	3666106
3666601	3666241
3666601	3666425
3674590	3666884
3688689	3667016
3674590	3667243
3666601	3667687
6252007	3667726
3690512	3667727
3688465	3667790
3666601	3668653
3690512	3668654
3811813	3668932
3690512	3669224
3732307	3669253
3689147	3669588
3689147	3669745
3666601	3669746
3671940	3669889
3687663	3669890
3811814	3669912
3684390	3669954
3671604	3670024
3688465	3670235
3688689	3670854
3811813	3670926
3811815	3670939
3674590	3671083
3667573	3672423
6252007	3672475
3670675	3673279
3670675	3673469
3666601	3673612
3690512	3673671
3811814	3673722
3732309	3673802
3688465	3673996
3689147	3674435
6252007	3674701
3668605	3675406
6252007	3675439
3674590	3675468
3811813	3675852
6252007	3676332
3811812	3676345
6252007	3676560
3670675	3676594
3688689	3676595
3811818	3676759
3811818	3676899
3688465	3677136
3811816	3677270
6252007	3677271
3811819	3677451
3811819	3677642
3688689	3677777
3671940	3677972
6252007	3678116
3688689	3678156
3668605	3678175
3811814	3678382
3688689	3678413
3688689	3678445
3688689	3678945
3671497	3678964
3668090	3679430
3687663	3679538
3687925	3679906
3670320	3680226
3666601	3680569
3670675	3681258
3688465	3682027
3674590	3682057
3688465	3682246
3671940	3682247
3674590	3682577
3811812	3682787
3687663	3683037
3683427	3683079
3670320	3683322
3668605	3683338
3811813	3683339
6252007	3683340
3811814	3683368
3687925	3683494
3688689	3684107
3811814	3684138
3687925	3684621
3689147	3684671
3674590	3684809
3672016	3684850
3688689	3685049
3671604	3685414
3811814	3686220
3688689	3686221
3811813	3686510
3811818	3686873
3674590	3687686
6252007	3687734
3671940	3687935
3673603	3688066
3732307	3688197
3683427	3688275
3687925	3688276
3689147	3688456
3689976	3688474
3666601	3688515
3811816	3688537
3674590	3688559
3690512	3688652
3667183	3688732
6252007	3688889
3811813	3688933
3690512	3689011
3668605	3689124
3668605	3689125
3689976	3689126
3668605	3689127
3683427	3689196
3689976	3689554
6252007	3689742
3674590	3690021
3683427	3690122
3674590	3690229
3670675	3690270
3674590	3830549
3687201	3830592
3622228	3622265
3623864	3621346
3621545	3622862
3621631	3623301
-1	3623365
3623864	3623589
3622228	3623852
3621631	3624196
3553478	3746184
3551099	3534005
3568342	3534252
3551099	3534332
3569060	3534367
3551306	3534597
3553478	3534599
3557378	3534600
3563908	3534787
3543736	3535544
3569364	3536243
3550050	3536244
3534142	3536366
3553478	3536615
3565562	3537727
3553478	3537949
3565562	3538199
3541216	3538399
3550050	3538803
3567794	3538934
3557689	3539226
3549877	3540209
3566067	3540255
3547286	3542081
3563908	3542349
3549877	3542352
3549877	3542353
3552944	3542355
3549877	3542356
3565562	3542357
3534015	3542397
3536729	3542398
3536729	3542399
3536724	3542401
3537304	3542403
3534015	3542405
3766954	3542407
3537741	3542410
3556420	3542411
3536729	3542412
3766954	3542415
3565562	3542416
3536729	3542417
3550050	3542419
3536724	3542421
3536729	3542422
3536724	3542427
3536729	3542429
3565562	3542430
3542418	3542431
3551099	3542432
3536729	3542434
3536729	3542437
3766954	3542441
3536729	3542442
3536729	3542444
3567794	3542445
3553478	3542502
3550050	3542629
3553478	3543361
3565562	3543364
3567794	3543441
3566067	3543489
3565562	3543833
3568342	3543837
3544269	3544234
3544269	3544235
3551099	3544796
3564234	3544828
3550050	3544830
3536729	3544831
3569060	3545876
3541216	3545918
3565562	3546242
3534142	3546278
3534142	3546569
3553478	3546831
3565562	3546836
3565562	3546839
3553478	3547120
3565562	3547208
3565562	3547640
3561449	3547656
3565562	3547895
3551099	3547932
3534142	3548130
3553478	3548703
3551099	3548771
3569060	3548897
3565562	3548916
3565562	3548929
3551099	3549100
3566067	3549170
3563908	3549641
3551099	3550106
3534142	3551070
3566067	3551292
3565562	3551672
3564178	3551858
3556420	3552027
3564178	3552354
3534142	3552450
3566067	3552498
3569060	3553004
3552944	3553328
